"","lat","lon","date","tempmin","tempmax","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","windgust","windspeed","winddir","pressure","cloudcover","moonphase","source"
"170",42.9,-70.8,"2021-09-12",59.4,78.9,69.4,78.9,59.4,69.4,60.7,75,0,32.2,11.6,220.6,1015.8,37.8,0.2,"obs"
"171",42.9,-70.8,"2021-09-11",50.3,75.5,63.4,75.5,50.3,63.4,50.8,65.8,0,20.8,10.5,233.8,1019,23.1,0.17,"obs"
"172",42.9,-70.8,"2021-09-10",58.1,74.8,67,74.8,58.1,67,57.8,75,0.223,22.6,14.7,293.3,1008.5,46.4,0.13,"obs"
"173",42.9,-70.8,"2021-09-09",67.4,73.5,70.4,73.5,67.4,70.4,67.6,91,0.349,NA,8.3,154.1,1008.8,79.4,0.09,"obs"
"174",42.9,-70.8,"2021-09-08",56.4,82.5,69.8,83.7,56.4,70,60.4,74.6,0,23,12.4,183.2,1012.1,36.6,0.06,"obs"
"175",42.9,-70.8,"2021-09-07",56.3,77.3,66.6,77.3,56.3,66.6,53.2,64.5,0,NA,8.4,246.3,1012.7,8.5,0.02,"obs"
"176",42.8,-70.8,"2021-09-26",57.2,72.6,65.2,72.6,57.2,65.2,55.6,73.7,0.399,23,14.6,290.9,1008.7,53.7,0.68,"obs"
"177",42.8,-70.8,"2021-09-25",57.9,74.3,66.3,74.3,57.9,66.3,58.4,77,0.048,NA,6.9,59.1,1015.9,80.3,0.65,"obs"
"178",42.8,-70.8,"2021-09-24",67,76.2,71.9,76.2,67,71.9,67.1,85.2,0.036,27.8,14.6,153.7,1016.7,96.5,0.62,"obs"
"179",42.8,-70.8,"2021-09-23",66,77.5,70.8,77.5,66,70.8,65,82.8,0.007,23,14.5,129.6,1019,62.8,0.59,"obs"
"180",42.8,-70.8,"2021-09-22",65.3,75.3,69.7,75.3,65.3,69.7,65.9,88.1,0,23,12.4,139.3,1022.3,80.7,0.55,"obs"
"181",42.8,-70.8,"2021-09-21",49.8,72.3,62.2,72.3,49.8,62.2,57.2,84.6,0,NA,9.1,121.7,1029,40.4,0.52,"obs"
"182",42.8,-70.8,"2021-09-20",51.3,71.8,61.3,71.8,51.3,61.3,53.3,77.2,0,NA,9.8,119.2,1028,4.2,0.5,"obs"
"183",42.8,-70.8,"2021-09-27",51.7,70.5,62.2,70.5,51.7,62.2,52.1,70.2,0.018,NA,10.4,227.1,1011.2,42.2,0.72,"obs"
"184",42.8,-70.8,"2021-09-26",57.2,72.6,65.2,72.6,57.2,65.2,55.6,73.7,0.399,23,14.6,290.9,1008.7,53.7,0.68,"obs"
"185",42.8,-70.8,"2021-09-25",57.9,74.3,66.3,74.3,57.9,66.3,58.4,77,0.048,NA,6.9,59.1,1015.9,80.3,0.65,"obs"
"186",42.8,-70.8,"2021-09-24",67,76.2,71.9,76.2,67,71.9,67.1,85.2,0.036,27.8,14.6,153.7,1016.7,96.5,0.62,"obs"
"187",42.8,-70.8,"2021-09-23",66,77.5,70.8,77.5,66,70.8,65,82.8,0.007,23,14.5,129.6,1019,62.8,0.59,"obs"
"188",42.8,-70.8,"2021-09-22",65.3,75.3,69.7,75.3,65.3,69.7,65.9,88.1,0,23,12.4,139.3,1022.3,80.7,0.55,"obs"
"189",42.8,-70.8,"2021-09-21",49.8,72.3,62.2,72.3,49.8,62.2,57.2,84.6,0,NA,9.1,121.7,1029,40.4,0.52,"obs"
"190",42.8,-70.8,"2022-09-24",47.1,66.3,55.5,66.3,41.5,53.7,37.7,52.5,0,32.4,19.9,295.7,1010,4.5,0.96,"obs"
"191",42.8,-70.8,"2022-09-23",47.3,59.1,52.2,59.1,42.6,50.1,40.1,64.1,0,35.4,20.8,313.2,1007.6,16.7,0.93,"obs"
"192",42.8,-70.8,"2022-09-22",54,68.6,62.1,68.6,54,62.1,59.2,90.2,1.072,35.6,14.8,235,1001.9,63.2,0.9,"obs"
"193",42.8,-70.8,"2022-09-21",55.4,65.8,60.3,65.8,55.4,60.3,54.1,80.7,0,22.1,7.8,272.1,1012.3,73.4,0.86,"obs"
"194",42.8,-70.8,"2022-09-20",56.6,60.7,58.5,60.7,56.6,58.5,55.4,89.4,0.025,17.7,8.3,10.8,1011.6,99.8,0.83,"obs"
"195",42.8,-70.8,"2022-09-19",57.3,63.3,60.5,63.3,57.3,60.5,57.6,90.3,0.547,20.8,9.3,60.4,1013.2,98.6,0.8,"obs"
"196",42.8,-70.8,"2022-09-18",57.8,82.1,69.2,83,57.8,69.3,60.2,75.1,0.052,26.8,15,242.2,1015.2,41.5,0.77,"obs"
"197",41.3469,-70.8349,"2012-09-18",49.2,75.7,66.4,75.7,49.2,66.4,59,77.4,0,33.7,21,164.5,1014.9,34.7,0.09,"obs"
"198",41.3469,-70.8349,"2012-09-17",41.5,73.9,58.4,73.9,41.5,58.4,47.5,69.9,0,17.2,9.9,243.6,1018.3,0,0.06,"obs"
"199",41.3469,-70.8349,"2012-09-16",45.2,72.2,59.2,72.2,44,59,47.1,67.2,0,19.7,12.6,294.4,1017.4,1.5,0.02,"obs"
"200",41.3469,-70.8349,"2012-09-15",58.3,74.5,66.3,74.5,58.3,66.3,56.3,72.4,0.047,24.2,12.6,319.1,1016.8,47,0,"obs"
"201",41.3469,-70.8349,"2012-09-14",52.7,76.3,65.4,76.3,52.7,65.4,59,80.9,0.002,19.5,14.1,205.2,1023.2,32.7,0.95,"obs"
"202",41.3469,-70.8349,"2012-09-13",49.8,76.2,63.7,76.2,49.8,63.7,55.5,76.5,0.002,17.6,14,218.8,1027.6,0.8,0.92,"obs"
"203",41.3469,-70.8349,"2012-09-12",46.6,74.6,61.6,74.6,46.6,61.6,52.4,73.5,0,17.2,11.8,228,1027.3,1.6,0.89,"obs"
"204",42.5,-70.9,"2017-09-29",47.6,65.4,56.2,65.4,46,56,42.9,62.6,0,20.8,11.6,320.4,1014.8,17,0.3,"obs"
"205",42.5,-70.9,"2017-09-28",56.1,76,71,76,56.1,71,57.6,65.8,0,30.1,18.2,325,1006.6,27.8,0.27,"obs"
"206",42.5,-70.9,"2017-09-27",62.1,83.7,74.1,88.4,62.1,75.3,68.6,84.1,0,NA,12.5,178.3,1011.2,18.8,0.25,"obs"
"207",42.5,-70.9,"2017-09-26",64.4,80.1,70.4,83.2,64.4,70.6,66.8,89.3,0,NA,8,118.8,1015.8,68.8,0.21,"obs"
"208",42.5,-70.9,"2017-09-25",62.2,82.3,70.7,84.6,62.2,71,64.4,82.1,0,NA,9,105,1017.4,14,0.17,"obs"
"209",42.5,-70.9,"2017-09-24",58.8,83.2,70,85.9,58.8,70.3,62.6,78.9,0,NA,8.3,108.8,1016.6,6.8,0.14,"obs"
"210",42.5,-70.9,"2017-09-23",60.6,76.6,66.1,76.6,60.6,66.1,59.9,81.9,0.055,24.2,14.5,27,1016,61.3,0.11,"obs"
"211",43.8,-71,"2019-09-10",40.6,68.1,56.1,68.1,40.6,56.1,49.7,80.7,0,NA,6.8,169.6,1027.6,62.3,0.38,"obs"
"212",43.8,-71,"2019-09-09",40.7,67.4,54.4,67.4,39.1,54.2,46.7,78.1,0,NA,6.9,332.7,1025.2,53.2,0.35,"obs"
"213",43.8,-71,"2019-09-08",47.8,69,57.4,69,47.8,57.4,49.3,76.8,0.008,20.8,13.6,308.3,1014.7,46,0.31,"obs"
"214",43.8,-71,"2019-09-07",52.7,65.9,58.7,65.9,52.7,58.7,49.3,71.8,0.064,21.3,12.9,11.3,1008.4,65.3,0.28,"obs"
"215",43.8,-71,"2019-09-06",46.5,67.4,56.1,67.4,46.5,56.1,48.7,78.6,0,NA,12.8,85.4,1017.8,23.8,0.24,"obs"
"216",43.8,-71,"2019-09-05",48.5,72.5,60.9,72.5,48.5,60.9,48.1,65.4,0,20.6,10.7,304.6,1017.7,6.6,0.25,"obs"
"217",43.8,-71,"2019-09-04",57.1,74.2,66,74.2,57.1,66,60.4,82.9,0.033,29.7,12.7,232.4,1012.9,56.6,0.18,"obs"
"218",41.5,-71.1,"2016-09-25",47.9,66.4,55.4,66.4,44.1,54.8,37.9,54,0,23,13.5,333.7,1019.6,0.4,0.81,"obs"
"219",41.5,-71.1,"2016-09-24",49.6,66.7,59.8,66.7,49.6,59.8,47.8,67.1,0.065,22.4,12,3.5,1018.2,63.5,0.78,"obs"
"220",41.5,-71.1,"2016-09-23",54.5,78.2,66.5,78.2,54.5,66.5,59.8,80.6,0,25.3,15,60.7,1015.9,16.9,0.75,"obs"
"221",41.5,-71.1,"2016-09-22",56.5,80.8,67.8,80.8,56.5,67.8,57.4,73.5,0,NA,8.5,149.9,1020.6,7.3,0.71,"obs"
"222",41.5,-71.1,"2016-09-21",62.4,83.1,70,82.4,62.4,69.9,61.6,78.6,0,NA,8.1,343.6,1020.2,10.9,0.67,"obs"
"223",41.5,-71.1,"2016-09-20",67.6,77.4,71.1,77.4,67.6,71.1,68.8,92.8,0.286,NA,9.6,177.8,1019,79,0.64,"obs"
"224",41.5,-71.1,"2016-09-19",67.5,72.6,70.3,72.6,67.5,70.3,69,95.5,0.951,NA,9.2,187.8,1017.8,83.7,0.6,"obs"
"225",41.5154,-71.3776,"2007-09-23",59.6,76.2,68.8,76.2,59.6,68.8,52.9,59.6,0,NA,13.8,315,1018.6,16.2,0.4,"obs"
"226",41.5154,-71.3776,"2007-09-22",59,70.9,66.1,70.9,59,66.1,62.8,89.3,0.007,NA,12.6,185.9,1019.3,92.7,0.36,"obs"
"227",41.5154,-71.3776,"2007-09-21",55.3,75.3,64.9,75.3,55.3,64.9,59.9,85,0,NA,8.2,132.6,1021.3,21.3,0.33,"obs"
"228",41.5154,-71.3776,"2007-09-20",52.1,74.7,63.4,74.7,52.1,63.4,58.4,84.8,0.007,NA,11.3,213.7,1021.4,17,0.3,"obs"
"229",41.5154,-71.3776,"2007-09-19",45.2,65.5,56.1,65.5,42.4,55.5,53,89.4,0,NA,8.9,10.2,1026,58.5,0.25,"obs"
"230",41.5154,-71.3776,"2007-09-18",45.2,67,55,67,42,54.2,45.6,73.7,0,NA,11.7,35,1029.4,5.3,0.23,"obs"
"231",41.5154,-71.3776,"2007-09-17",45,64.5,54.3,64.5,44.1,54.1,45.4,74.9,0,NA,12.9,44.9,1029.5,24.9,0.2,"obs"
"232",41.5154,-71.3776,"2012-09-15",55.8,71.4,64.9,71.4,55.8,64.9,55.4,73.9,0,24.2,16.2,306.7,1017,34.9,0,"obs"
"233",41.5154,-71.3776,"2012-09-14",56.4,73.8,65.6,73.8,56.4,65.6,61.2,86.6,0,19.5,12.8,194.2,1023,4.9,0.95,"obs"
"234",41.5154,-71.3776,"2012-09-13",55.5,73.9,65.3,73.9,55.5,65.3,59.1,81.7,0,19.5,12.9,193.6,1027.3,1.8,0.92,"obs"
"235",41.5154,-71.3776,"2012-09-12",50.1,72.2,62.5,72.2,50.1,62.5,55.5,79.5,0,NA,12.8,185.3,1027.1,1.5,0.89,"obs"
"236",41.5154,-71.3776,"2012-09-11",51,67.7,58.8,67.7,51,58.8,45.8,63.7,0,17.2,10.2,313.1,1022,2.9,0.86,"obs"
"237",41.5154,-71.3776,"2012-09-10",54.8,68.8,61,68.8,54.8,61,49.1,67.4,0,23,15.6,341.2,1012.9,35.4,0.83,"obs"
"238",41.5154,-71.3776,"2012-09-09",56.8,71.1,64.1,71.1,56.8,64.1,56.6,77.3,0.003,18.3,12.8,326.1,1008.9,47.5,0.79,"obs"
"239",41.0447,-71.9496,"2012-09-23",62.5,69.9,66,69.9,62.5,66,52.1,63.4,0.058,23,11.5,301.2,1015.1,31.8,0.27,"obs"
"240",41.0447,-71.9496,"2012-09-22",57.5,69.4,64.1,69.4,57.5,64.1,58.4,82.5,0,23,9.4,146.8,1014.2,50.3,0.25,"obs"
"241",41.0447,-71.9496,"2012-09-21",56.8,66,61.2,66,56.8,61.2,53.4,76,0.011,17.2,9.2,53.9,1019.5,10.2,0.2,"obs"
"242",41.0447,-71.9496,"2012-09-20",58.9,66.8,62.5,66.8,58.9,62.5,50.7,65.7,0,23,11.4,57.3,1022.2,1.9,0.16,"obs"
"243",41.0447,-71.9496,"2012-09-19",61.9,71.9,67.1,71.9,61.9,67.1,53.8,65.2,0.807,39.5,15.5,308,1014.6,48.9,0.13,"obs"
"244",41.0447,-71.9496,"2012-09-18",62.7,74,70.5,74,62.7,70.5,64.4,81.1,0,39.2,15.5,159.2,1013.7,66.1,0.09,"obs"
"245",41.0447,-71.9496,"2012-09-17",51.8,73,64.8,73,51.8,64.8,53.9,68.9,0.011,NA,6,243.3,1018.9,0,0.06,"obs"
"246",41,-72,"2020-09-19",48.2,63.7,56.2,63.7,48.2,56.2,36.3,48.6,0,28.7,16.7,15.6,1024.7,0,0.08,"obs"
"247",41,-72,"2020-09-18",59.4,68.8,65.1,68.8,59.4,65.1,55.7,72.8,0.088,27.6,14.8,19.3,1014.5,60.2,0.04,"obs"
"248",41,-72,"2020-09-17",64.9,72.9,69,72.9,64.9,69,63.6,83.1,0,18.3,7.5,224,1017.4,57.2,0,"obs"
"249",41,-72,"2020-09-16",51.1,70.7,63.8,70.7,51.1,63.8,54.6,72.8,0,20.8,9.1,217,1023.7,58.9,0.97,"obs"
"250",41,-72,"2020-09-15",52.9,65.3,59.2,65.3,52.9,59.2,45.7,61.5,0,28,16.7,26.1,1025.8,1.1,0.94,"obs"
"251",41,-72,"2020-09-14",64.2,74.9,71.3,74.9,64.2,71.3,59.3,67.8,0,25.1,15,328.5,1018.1,16.5,0.91,"obs"
"252",41,-72,"2020-09-13",61.5,73.4,67.6,73.4,61.5,67.6,61.5,81.3,0,NA,11.4,135.5,1021,55.2,0.88,"obs"
"253",41.2,-72.1,"2018-09-20",59.9,71.4,64.8,71.4,59.9,64.8,57.6,78.1,0,16.8,11.8,45.1,1022.5,67,0.36,"obs"
"254",41.2,-72.1,"2018-09-19",61.1,72.3,67.5,72.3,61.1,67.5,63.8,88.4,0.055,19.7,12.8,34.7,1012.3,71.1,0.32,"obs"
"255",41.2,-72.1,"2018-09-18",69.1,77.4,73.4,77.4,69.1,73.4,71.8,94.9,0.816,24.1,16.4,212.1,1009.1,82.4,0.29,"obs"
"256",41.2,-72.1,"2018-09-17",66,76.2,71.5,76.2,66,71.5,68.5,90.7,0,NA,8.1,193.8,1019.8,48.8,0.26,"obs"
"257",41.2,-72.1,"2018-09-16",60.8,76.4,68.8,76.4,60.8,68.8,65.5,89.9,0,NA,8.5,195.4,1022.7,21.8,0.25,"obs"
"258",41.2,-72.1,"2018-09-15",64.3,73.8,68.8,73.8,64.3,68.8,65.1,88.2,0,NA,8,125.7,1022.8,53,0.19,"obs"
"259",41.2,-72.1,"2018-09-14",64.9,73.4,69,73.4,64.9,69,65,87.7,0.007,NA,10,87.5,1024.2,54.8,0.16,"obs"
"260",41.3,-72.1,"2019-09-21",54.3,75.8,65.2,75.8,54.3,65.2,55.5,72.7,0,NA,7.9,219.9,1021.6,0,0.75,"obs"
"261",41.3,-72.1,"2019-09-20",43.7,76.9,60.5,76.9,41.1,60.2,49.3,69.6,0,21.9,14.5,274.7,1022.1,0,0.72,"obs"
"262",41.3,-72.1,"2019-09-19",45.2,65.2,55.2,65.2,40.6,54,44.9,69.5,0,18.3,9.9,334.1,1026.3,0,0.69,"obs"
"263",41.3,-72.1,"2019-09-18",50.1,65.1,58.4,65.1,50.1,58.4,45.8,64.9,0,24.1,15.9,28.7,1024.1,47.7,0.65,"obs"
"264",41.3,-72.1,"2019-09-17",50.4,74.8,62.6,74.8,50.4,62.6,47.6,60.8,0,24,16.9,11.9,1019.4,13.3,0.62,"obs"
"265",41.3,-72.1,"2019-09-16",60.4,76.7,67.3,76.7,60.4,67.3,58.2,74.3,0.011,NA,12.2,317.6,1016.9,54.3,0.58,"obs"
"266",41.3,-72.1,"2019-09-15",65.2,77,71.1,77,65.2,71.1,63.5,78.2,0.141,18.3,12.5,252.9,1019.6,30.3,0.55,"obs"
"267",41.2,-72.1,"2019-09-27",54.5,69.9,62,69.9,54.5,62,52.1,71.7,0,NA,9.8,292,1018.4,0,0.96,"obs"
"268",41.2,-72.1,"2019-09-26",57.3,76.6,65.5,76.6,57.3,65.5,59.7,82.3,0.476,25.8,14,234.1,1010.2,33.4,0.93,"obs"
"269",41.2,-72.1,"2019-09-25",57.1,72.8,64.6,72.8,57.1,64.6,52.5,66.1,0,20.8,12,299.7,1011,0,0.89,"obs"
"270",41.2,-72.1,"2019-09-24",63.5,75.9,69.9,75.9,63.5,69.9,59.7,71.5,0.294,21.9,13.5,281.5,1007.5,44.3,0.86,"obs"
"271",41.2,-72.1,"2019-09-23",68.7,77.1,72.4,77.1,68.7,72.4,66.7,82.4,0.002,24.2,12.1,218.9,1011.5,27,0.83,"obs"
"272",41.2,-72.1,"2019-09-22",58.6,74.1,67,74.1,58.6,67,62.6,86.1,0,16.1,7.5,206.6,1020.1,27.7,0.79,"obs"
"273",41.2,-72.1,"2019-09-21",57.4,76.3,66.4,76.3,57.4,66.4,56.8,73,0,NA,6.7,288.1,1021.8,0,0.75,"obs"
"274",41.2,-72.1,"2020-09-24",53,72.8,64.5,72.8,53,64.5,56.3,75.7,0,NA,10.9,250.3,1014.4,0,0.25,"obs"
"275",41.2,-72.1,"2020-09-23",53.1,76.8,64.1,76.8,53.1,64.1,49.1,58.5,0,24.2,14.7,277.1,1009.6,4.4,0.25,"obs"
"276",41.2,-72.1,"2020-09-22",44.6,66.4,55.8,66.4,40.5,54.5,35.6,49.6,0,24.2,15.5,341.4,1017.1,0,0.18,"obs"
"277",41.2,-72.1,"2020-09-21",44.8,65.7,54.2,65.7,39.7,52.5,37.5,55.1,0,23.1,11.9,29.4,1032.8,0.1,0.15,"obs"
"278",41.2,-72.1,"2020-09-20",47.1,63.1,53.3,63.1,42.2,51.4,33.3,48.2,0,28.1,16.2,26.9,1032,1.2,0.11,"obs"
"279",41.2,-72.1,"2020-09-19",47.1,64.1,54.8,64.1,41.8,53.8,33.1,45.6,0,28.7,15.4,7.1,1024.6,0,0.08,"obs"
"280",41.2,-72.1,"2020-09-18",56.8,68.9,64,68.9,56.8,64,53.8,70.8,0.033,27.5,15.7,12.5,1014.4,45.8,0.04,"obs"
"281",41.2,-72.1,"2020-10-05",51.6,64.5,58,64.5,51.6,58,53.9,86.6,0.533,NA,8.9,34.3,1020,60.3,0.63,"obs"
"282",41.2,-72.1,"2020-10-04",47.5,65.5,57.3,65.5,45.7,56.7,45.8,67.2,0.01,NA,10.2,55.6,1023.6,12.3,0.59,"obs"
"283",41.2,-72.1,"2020-10-03",48.1,66,56.1,66,46.2,55.9,46.3,71.7,0,20.6,11.5,301.6,1021,17.1,0.56,"obs"
"284",41.2,-72.1,"2020-10-02",49.5,64,58.6,64,49.5,58.6,51.1,77.4,0,21.9,11.9,327.9,1014.3,51.2,0.53,"obs"
"285",41.2,-72.1,"2020-10-01",63.4,71.5,66.8,71.5,63.4,66.8,57.3,71.8,0,21.9,13.6,226.5,1012.6,7.8,0.5,"obs"
"286",41.2,-72.1,"2020-09-30",64.2,71.8,68.7,71.8,64.2,68.7,60.4,76,0.179,40.1,27.4,213.7,1005.2,55,0.46,"obs"
"287",41.2,-72.1,"2020-09-29",64,71.9,68.4,71.9,64,68.4,66,92.2,0,NA,10.2,150.9,1012.6,90.6,0.42,"obs"
"288",41.7064,-72.2076,"2012-09-21",48.1,71.3,57.5,71.3,47.2,57.4,48,73.4,0.012,NA,8,49.4,1019.8,4.8,0.2,"obs"
"289",41.7064,-72.2076,"2012-09-20",44.7,69.5,56.7,69.5,44.7,56.5,45.3,68.6,0,17.2,10.2,49.8,1022.5,11.2,0.16,"obs"
"290",41.7064,-72.2076,"2012-09-19",50,69.9,63.4,69.9,50,63.4,50.2,65,0.914,36.9,11.5,320.8,1014.5,41.3,0.13,"obs"
"291",41.7064,-72.2076,"2012-09-18",53.4,73.6,65.4,73.6,53.4,65.4,60.1,83.3,0.447,43.4,25.3,179.6,1012.6,72.1,0.09,"obs"
"292",41.7064,-72.2076,"2012-09-17",44.7,75,59.3,75,44.7,59.3,49,71.6,0,NA,6.9,196.1,1018.5,19.8,0.06,"obs"
"293",41.7064,-72.2076,"2012-09-16",46.7,71.3,57.9,71.3,46.7,57.9,45.9,68.7,0,18.4,10.3,290.2,1018.2,36.2,0.02,"obs"
"294",41.7064,-72.2076,"2012-09-15",53.4,71.7,64.1,71.7,53.4,64.1,51.4,66.3,0.019,27.5,16,326.2,1018,33.2,0,"obs"
"295",41.3827,-72.2453,"2012-08-27",58.5,79.1,69.6,79.1,58.5,69.6,64.5,84.3,0,18.3,12.8,175.8,1020.2,36,0.36,"obs"
"296",41.3827,-72.2453,"2012-08-26",62.2,76.3,68.9,76.3,62.2,68.9,61.2,77.6,0.002,NA,9.5,91.9,1025.8,6.9,0.32,"obs"
"297",41.3827,-72.2453,"2012-08-25",65.8,79,72.1,79,65.8,72.1,62.2,73.1,0,NA,13,102,1024.8,13.5,0.29,"obs"
"298",41.3827,-72.2453,"2012-08-24",63.8,81.6,72.5,82.6,63.8,72.6,64.3,77,0.002,NA,6.6,213.8,1021,1.9,0.25,"obs"
"299",41.3827,-72.2453,"2012-08-23",60.5,78.3,70.5,78.3,60.5,70.5,63.8,80.2,0,17.2,8.9,216.4,1020.4,2.7,0.22,"obs"
"300",41.3827,-72.2453,"2012-08-22",60.8,77.9,69.9,77.9,60.8,69.9,60,72.9,0.002,NA,7.8,217.5,1019.9,6.7,0.18,"obs"
"301",41.3827,-72.2453,"2012-08-21",64,78.8,70.5,78.8,64,70.5,61,73.4,0,NA,12.8,253.7,1015.6,25,0.14,"obs"
"302",40.9,-72.3,"2016-09-24",49.4,66.3,59.8,66.3,47.8,59.7,50.6,73.5,0.008,23,13,32.6,1018.5,68.1,0.78,"obs"
"303",40.9,-72.3,"2016-09-23",51.9,76.1,64.6,76.1,51.9,64.6,60.4,87.1,0,18.3,8.8,210,1016.1,24.8,0.75,"obs"
"304",40.9,-72.3,"2016-09-22",54.7,78.2,65.2,78.2,54.7,65.2,55.4,75.3,0,NA,8.4,103.8,1020.8,0,0.71,"obs"
"305",40.9,-72.3,"2016-09-21",59.5,78.4,68.8,78.4,59.5,68.8,63.5,85.4,0,NA,8.9,5.1,1020.8,34,0.67,"obs"
"306",40.9,-72.3,"2016-09-20",65.5,74.8,70.3,74.8,65.5,70.3,68.4,93.9,0.008,NA,6.8,63,1019.1,80.1,0.64,"obs"
"307",40.9,-72.3,"2016-09-19",67.6,71,69.5,71,67.6,69.5,68.3,96.1,0.357,16.1,7.5,171.2,1017.8,84.2,0.6,"obs"
"308",40.9,-72.3,"2016-09-18",67.3,77.5,72.2,77.5,67.3,72.2,69.2,90.6,0,21.1,12.4,213.1,1018.5,57.6,0.57,"obs"
"309",43.3,-72.3,"2018-09-01",59.6,72.2,64.9,72.2,59.6,64.9,57.4,77.8,0,NA,6.5,164,1026.9,85.4,0.72,"obs"
"310",43.3,-72.3,"2018-08-31",56.7,72.2,64.4,72.2,56.7,64.4,56.1,75.4,0,NA,8.3,146.4,1026.6,90.5,0.68,"obs"
"311",43.3,-72.3,"2018-08-30",61.7,78.7,71,78.7,61.7,71,63.5,78.9,0.087,19.7,12.5,357.1,1017.6,74.5,0.65,"obs"
"312",43.3,-72.3,"2018-08-29",68,91.7,79.2,97,68,81.7,70.1,76.4,0.074,31.1,12.2,223.2,1013,27.8,0.61,"obs"
"313",43.3,-72.3,"2018-08-28",67.5,90,78.3,96.7,67.5,81.1,70.1,78.2,0,21.9,10.8,231.2,1014.4,13.4,0.58,"obs"
"314",43.3,-72.3,"2018-08-27",61,84.4,72.7,86.4,61,73.3,65.1,79.8,0,NA,8.5,281.7,1016.9,29,0.54,"obs"
"315",43.3,-72.3,"2018-08-26",55.7,79.3,67.9,79.3,55.7,67.9,62,83,0,17.2,9.6,182.9,1018.8,42.7,0.5,"obs"
"316",40.9,-72.5,"2017-10-05",64.3,74.5,68.9,74.5,64.3,68.9,61,76.4,0,23.5,14.3,230.2,1019.7,16.2,0.5,"obs"
"317",40.9,-72.5,"2017-10-04",41.4,69.1,57.1,69.1,41.4,57.1,50.2,78.8,0,25.3,15.2,226.7,1028.9,11.9,0.46,"obs"
"318",40.9,-72.5,"2017-10-03",41.2,65.4,51.9,65.4,41.2,51.9,43.9,76.3,0,16.1,10,121,1036.1,12.4,0.43,"obs"
"319",40.9,-72.5,"2017-10-02",37.7,69.7,52.8,69.7,37.7,52.8,41.2,68.8,0,NA,8.3,45,1029.3,0.1,0.4,"obs"
"320",40.9,-72.5,"2017-10-01",40.8,65.1,54.4,65.1,40.8,54.1,43.1,68.8,0,NA,12,356,1027.3,4.8,0.37,"obs"
"321",40.9,-72.5,"2017-09-30",44.1,66.7,56.4,66.7,44.1,56.4,50.3,80.5,0.197,27.2,17.6,35.3,1020.1,55.5,0.34,"obs"
"322",40.9,-72.5,"2017-09-29",45.1,65.6,57.4,65.6,42.9,57.3,42.9,60.2,0,21.9,12.1,338.4,1016.5,12.4,0.3,"obs"
"323",42.4,-72.5,"2018-09-18",65.9,78,71.3,78,65.9,71.3,68.6,91.7,3.236,19.7,10.7,105.2,1009.1,77.4,0.29,"obs"
"324",42.4,-72.5,"2018-09-17",65,81,72.3,82.3,65,72.5,65.7,81.5,0,NA,13.3,185.9,1019.1,49,0.26,"obs"
"325",42.4,-72.5,"2018-09-16",62.9,88.2,72.5,91.1,62.9,73.3,65.7,82.1,0.027,NA,8.5,309.7,1022.7,56.8,0.25,"obs"
"326",42.4,-72.5,"2018-09-15",62.3,83.2,70.1,83.5,62.3,70.3,64,83.7,0,NA,5.8,8.2,1022.8,53.7,0.19,"obs"
"327",42.4,-72.5,"2018-09-14",63.2,77.3,68.5,77.3,63.2,68.5,63.8,86.1,0,NA,6.9,340.4,1024.7,72.2,0.16,"obs"
"328",42.4,-72.5,"2018-09-13",64.1,73.4,68,73.4,64.1,68,64.5,89.1,0.175,NA,6.3,19.2,1026,93.4,0.13,"obs"
"329",42.4,-72.5,"2018-09-12",65.8,70.3,68.5,70.3,65.8,68.5,66.5,93.4,0.811,NA,8.4,19.6,1024.6,99.5,0.09,"obs"
"330",41.3,-72.5,"2020-09-24",49.9,75.1,63.6,75.1,49.9,63.6,54.9,75.1,0,NA,9,240.1,1014.4,6.6,0.25,"obs"
"331",41.3,-72.5,"2020-09-23",48.9,79.2,64.3,79.2,48.9,64.3,48.2,57.3,0,24.4,15.5,298.3,1010,3,0.25,"obs"
"332",41.3,-72.5,"2020-09-22",40.2,71.3,54.6,71.3,36.4,53.6,35,53.3,0,26.1,16.5,341.1,1017.9,4.7,0.18,"obs"
"333",41.3,-72.5,"2020-09-21",40.2,66.5,51.8,66.5,34.7,50.1,34.8,56.5,0,21.9,12.1,17.6,1033.3,0,0.15,"obs"
"334",41.3,-72.5,"2020-09-20",45.2,63.8,52.5,63.8,40.4,50.7,32.3,48.7,0,26.6,15.6,16.7,1032.4,1.1,0.11,"obs"
"335",41.3,-72.5,"2020-09-19",45.2,64.5,54.2,64.5,39.8,52.7,30.8,43.1,0,28.2,16.6,8.2,1025.2,0,0.08,"obs"
"336",41.3,-72.5,"2020-09-18",55.8,69.2,63.6,69.2,55.8,63.6,50.6,64,0,27.7,17.9,9.9,1014.9,41.5,0.04,"obs"
"337",43.9,-72.5,"2021-09-15",64.1,80.4,69.2,82.8,64.1,69.3,63.3,82.1,0.68,21.5,13.3,194.5,1013.3,75.3,0.31,"obs"
"338",43.9,-72.5,"2021-09-14",48.9,74.3,61,74.3,48.9,61,52.6,76.2,0,NA,10.7,177.5,1018,58.4,0.27,"obs"
"339",43.9,-72.5,"2021-09-13",54.7,73.1,63.8,73.1,54.7,63.8,52.9,70.2,0,16.1,11.1,335.9,1016.2,40.9,0.25,"obs"
