"","year","yday","precip","tmax","tmin","id","date"
"12934",2014,289,0,29.79,10.68,1895,2014-10-16
"12935",2014,290,0,29.85,14.07,1895,2014-10-17
"12936",2014,291,0,28.29,15.73,1895,2014-10-18
"12937",2014,292,0,25.61,14.66,1895,2014-10-19
"12938",2018,262,0,34.47,20.16,1896,2018-09-19
"12939",2018,263,0,33.49,21.34,1896,2018-09-20
"12940",2018,264,10.1,24.72,17.74,1896,2018-09-21
"12941",2018,265,0,24.58,13.27,1896,2018-09-22
"12942",2018,266,0,24.86,14.29,1896,2018-09-23
"12943",2018,267,0,26.75,16.53,1896,2018-09-24
"12944",2018,268,0,32.01,17.09,1896,2018-09-25
"12945",2018,271,0,24.83,7.43,1897,2018-09-28
"12946",2018,272,0,25.16,11.81,1897,2018-09-29
"12947",2018,273,0,27,16.26,1897,2018-09-30
"12948",2018,274,0,30.1,17.82,1897,2018-10-01
"12949",2018,275,0,31.04,17.81,1897,2018-10-02
"12950",2018,276,40.16,32.8,19.83,1897,2018-10-03
"12951",2018,277,11.5,24.29,18.26,1897,2018-10-04
"12952",2018,318,0,11.58,-0.02,1898,2018-11-14
"12953",2018,319,0,15.68,-0.34,1898,2018-11-15
"12954",2018,320,0,20.15,2.96,1898,2018-11-16
"12955",2018,321,4.41,23.37,6.57,1898,2018-11-17
"12956",2018,322,11.91,21.04,11.29,1898,2018-11-18
"12957",2018,323,5.04,11.23,8.72,1898,2018-11-19
"12958",2018,324,0,17.37,8.45,1898,2018-11-20
"12959",2019,224,2.23,23.08,16.65,1899,2019-08-12
"12960",2019,225,9.98,22.17,15.42,1899,2019-08-13
"12961",2019,226,0,24.04,14.55,1899,2019-08-14
"12962",2019,227,14.73,25.3,12.46,1899,2019-08-15
"12963",2019,228,0,26.71,13.06,1899,2019-08-16
"12964",2019,229,21.69,25.92,13.5,1899,2019-08-17
"12965",2019,230,0,24,12.66,1899,2019-08-18
"12966",2020,261,0,23.31,13.29,1900,2020-09-17
"12967",2020,262,0,22.56,10.14,1900,2020-09-18
"12968",2020,263,0,23.21,10.69,1900,2020-09-19
"12969",2020,264,0,23.73,9.91,1900,2020-09-20
"12970",2020,265,0,26.53,10.68,1900,2020-09-21
"12971",2020,266,0,23.99,11.48,1900,2020-09-22
"12972",2020,267,0,24.67,12.76,1900,2020-09-23
"12973",2021,258,10.42,32.64,19.43,1901,2021-09-15
"12974",2021,259,0,33.18,17.41,1901,2021-09-16
"12975",2021,260,0,33.21,18.46,1901,2021-09-17
"12976",2021,261,0,33.55,17.85,1901,2021-09-18
"12977",2021,262,0,33.25,18.22,1901,2021-09-19
"12978",2021,263,11.92,35.97,20.35,1901,2021-09-20
"12979",2021,264,0,25.52,14.23,1901,2021-09-21
"12980",2021,261,0,30.58,17.33,1902,2021-09-18
"12981",2021,262,0,29.9,17.14,1902,2021-09-19
"12982",2021,263,0,30.98,17.46,1902,2021-09-20
"12983",2021,264,0,23.27,13.07,1902,2021-09-21
"12984",2021,265,0,22.42,8.41,1902,2021-09-22
"12985",2021,266,0,25.92,7.75,1902,2021-09-23
"12986",2021,267,0,25.2,8.7,1902,2021-09-24
"12987",2021,269,0,33.81,10.9,1903,2021-09-26
"12988",2021,270,0,34.2,14.64,1903,2021-09-27
"12989",2021,271,0,32.32,15.45,1903,2021-09-28
"12990",2021,272,1.93,28.22,16.51,1903,2021-09-29
"12991",2021,273,7.97,23,16.88,1903,2021-09-30
"12992",2021,274,0,25.94,15.41,1903,2021-10-01
"12993",2021,275,5.86,23.6,15.2,1903,2021-10-02
"12994",2023,251,0,30.22,9.31,1904,2023-09-08
"12995",2023,252,15.37,29.05,12.16,1904,2023-09-09
"12996",2023,253,12.79,19.48,14.44,1904,2023-09-10
"12997",2023,254,0,24.27,11.45,1904,2023-09-11
"12998",2023,255,0,26.11,7.2,1904,2023-09-12
"12999",2023,256,0,27.44,7.84,1904,2023-09-13
"13000",2023,257,0,27.87,10.89,1904,2023-09-14
"13001",2023,257,0,27.42,10.94,1905,2023-09-14
"13002",2023,258,2.42,26.31,11.64,1905,2023-09-15
"13003",2023,259,0,26.61,14.33,1905,2023-09-16
"13004",2023,260,0,25.79,12.14,1905,2023-09-17
"13005",2023,261,0,32.84,11.82,1905,2023-09-18
"13006",2023,262,7.32,26.17,12.9,1905,2023-09-19
"13007",2023,263,0,29,15.32,1905,2023-09-20
"13008",2010,243,16.91,32.12,21.74,1906,2010-08-31
"13009",2010,244,7.97,26.26,17.37,1906,2010-09-01
"13010",2010,245,0,22.22,16.29,1906,2010-09-02
"13011",2010,246,0,22.01,11.04,1906,2010-09-03
"13012",2010,247,0,24.87,7.75,1906,2010-09-04
"13013",2010,248,0,30.65,9.91,1906,2010-09-05
"13014",2010,249,0,31.02,13.63,1906,2010-09-06
"13015",2008,245,0,30.96,17.44,1907,2008-09-01
"13016",2008,246,0,24.49,19.13,1907,2008-09-02
"13017",2008,247,0,19.57,12.31,1907,2008-09-03
"13018",2008,248,0,22.76,10.93,1907,2008-09-04
"13019",2008,249,0,19.52,8.37,1907,2008-09-05
"13020",2008,250,2.71,19.2,8.36,1907,2008-09-06
"13021",2008,251,23.64,23.18,10.04,1907,2008-09-07
"13022",2016,242,2.65,29.99,17.75,1908,2016-08-29
"13023",2016,243,0.85,28.22,18.12,1908,2016-08-30
"13024",2016,244,0,27.63,14.66,1908,2016-08-31
"13025",2016,245,0,26.67,12.78,1908,2016-09-01
"13026",2016,246,0,24.53,11.94,1908,2016-09-02
"13027",2016,247,0,25.67,13.24,1908,2016-09-03
"13028",2016,248,21.1,25.29,15.09,1908,2016-09-04
"13029",2017,223,0,25.75,10.77,1909,2017-08-11
"13030",2017,224,17.72,23.84,10.92,1909,2017-08-12
"13031",2017,225,15.24,20.69,13,1909,2017-08-13
"13032",2017,226,0,23.72,14.52,1909,2017-08-14
"13033",2017,227,1.49,22.26,13.12,1909,2017-08-15
"13034",2017,228,21.68,21.09,15.46,1909,2017-08-16
"13035",2017,229,0,24.58,15.95,1909,2017-08-17
"13036",2019,232,0,25.69,14.08,1910,2019-08-20
"13037",2019,233,0,23.52,11.41,1910,2019-08-21
"13038",2019,234,0,23.6,10.87,1910,2019-08-22
"13039",2019,235,0,24.2,11.43,1910,2019-08-23
"13040",2019,236,0,24.44,13.23,1910,2019-08-24
"13041",2019,237,3.2,19.74,15.07,1910,2019-08-25
"13042",2019,238,6.27,24.02,16.22,1910,2019-08-26
"13043",2021,263,0,35.91,22.49,1911,2021-09-20
"13044",2021,264,0,35.07,23.71,1911,2021-09-21
"13045",2021,265,0,30.19,17.96,1911,2021-09-22
"13046",2021,266,0,30.04,12.34,1911,2021-09-23
"13047",2021,267,0,29.99,11.89,1911,2021-09-24
"13048",2021,268,0,31.4,12.86,1911,2021-09-25
"13049",2021,269,0,31.81,14.11,1911,2021-09-26
"13050",2022,253,23.19,18.23,13.58,1912,2022-09-10
"13051",2022,254,0,25.74,8.96,1912,2022-09-11
"13052",2022,255,0,29.69,8.73,1912,2022-09-12
"13053",2022,256,0,32.63,11.85,1912,2022-09-13
"13054",2022,257,0,32.66,14.73,1912,2022-09-14
"13055",2022,258,0,30.89,17.05,1912,2022-09-15
"13056",2022,259,0,28.28,18.27,1912,2022-09-16
"13057",2023,256,0,28.18,9.47,1913,2023-09-13
"13058",2023,257,0,28.41,9.59,1913,2023-09-14
"13059",2023,258,1.1,24.93,10.74,1913,2023-09-15
"13060",2023,259,12.89,28.7,12.8,1913,2023-09-16
"13061",2023,260,0,27.58,9.9,1913,2023-09-17
"13062",2023,261,0,33.89,10.55,1913,2023-09-18
"13063",2023,262,0,29.33,13.77,1913,2023-09-19
"13064",2014,235,13.57,25.1,17.93,1914,2014-08-23
"13065",2014,236,0,24.86,17.27,1914,2014-08-24
"13066",2014,237,0,19.71,12.51,1914,2014-08-25
"13067",2014,238,0.48,21.09,8.98,1914,2014-08-26
"13068",2014,239,0,22.96,9.47,1914,2014-08-27
"13069",2014,240,3.05,22.5,14.67,1914,2014-08-28
"13070",2014,241,0.64,22.58,16.3,1914,2014-08-29
"13071",2015,221,0,27.01,15.51,1915,2015-08-09
"13072",2015,222,0,28.04,13.61,1915,2015-08-10
"13073",2015,223,0,30.43,12.31,1915,2015-08-11
"13074",2015,224,0,31.44,14.98,1915,2015-08-12
"13075",2015,225,0,31.88,18.12,1915,2015-08-13
"13076",2015,226,0,33.09,18.72,1915,2015-08-14
"13077",2015,227,15.08,28.74,20.96,1915,2015-08-15
"13078",2012,257,25.98,17.46,13.55,1916,2012-09-13
"13079",2012,258,2.72,20.2,10.99,1916,2012-09-14
"13080",2012,259,0.73,18.52,11.33,1916,2012-09-15
"13081",2012,260,0,23.04,14.05,1916,2012-09-16
"13082",2012,261,0,26.52,13.57,1916,2012-09-17
"13083",2012,262,0,23.48,8.14,1916,2012-09-18
"13084",2012,263,0,29.32,8.63,1916,2012-09-19
"13085",2016,240,6.83,25.11,11.83,1917,2016-08-27
"13086",2016,241,0,29.59,14.06,1917,2016-08-28
"13087",2016,242,0,27.76,16.7,1917,2016-08-29
"13088",2016,243,0,26.23,11.82,1917,2016-08-30
"13089",2016,244,0,25.74,11.32,1917,2016-08-31
"13090",2016,245,0,25.87,12.62,1917,2016-09-01
"13091",2016,246,0,25.51,13.35,1917,2016-09-02
"13092",2017,218,0,25.7,11.78,1918,2017-08-06
"13093",2017,219,0,27.33,10.79,1918,2017-08-07
"13094",2017,220,3.77,27.19,11.96,1918,2017-08-08
"13095",2017,221,7.66,24.9,14.14,1918,2017-08-09
"13096",2017,222,0.34,25.08,14.24,1918,2017-08-10
"13097",2017,223,0,26.02,10.25,1918,2017-08-11
"13098",2017,224,13.1,24.1,10.51,1918,2017-08-12
"13099",2018,217,0,27.44,15.93,1919,2018-08-05
"13100",2018,218,0,25.92,15.42,1919,2018-08-06
"13101",2018,219,0,29.34,13.33,1919,2018-08-07
"13102",2018,220,0,30.85,15.64,1919,2018-08-08
"13103",2018,221,0,30.33,14.73,1919,2018-08-09
"13104",2018,222,0,31.31,15.06,1919,2018-08-10
"13105",2018,223,0,31.88,15.81,1919,2018-08-11
"13106",2018,274,0,29.43,19.11,1920,2018-10-01
"13107",2018,275,0,30.93,18.95,1920,2018-10-02
"13108",2018,276,0,32.1,21.21,1920,2018-10-03
"13109",2018,277,0,27.84,17.86,1920,2018-10-04
"13110",2018,278,0,32.08,17.36,1920,2018-10-05
"13111",2018,279,3.51,26.9,15.31,1920,2018-10-06
"13112",2018,280,5.99,26.07,14.92,1920,2018-10-07
"13113",2019,224,6.14,20.09,14.52,1921,2019-08-12
"13114",2019,225,12.16,20.97,14.37,1921,2019-08-13
"13115",2019,226,0,23.89,14.09,1921,2019-08-14
"13116",2019,227,3.13,24.22,12.08,1921,2019-08-15
"13117",2019,228,0,26.7,12.03,1921,2019-08-16
"13118",2019,229,10.04,26.86,13.37,1921,2019-08-17
"13119",2019,230,0,23.46,12.46,1921,2019-08-18
"13120",2019,276,0,32.97,20.82,1922,2019-10-03
"13121",2019,277,0,29.57,17.04,1922,2019-10-04
"13122",2019,278,0,32.47,17.93,1922,2019-10-05
"13123",2019,279,0,33.98,16.38,1922,2019-10-06
"13124",2019,280,0,24.47,11.55,1922,2019-10-07
"13125",2019,281,0,25.01,8.3,1922,2019-10-08
"13126",2019,282,3.74,28.52,11.78,1922,2019-10-09
"13127",2020,228,0,27.07,11.68,1923,2020-08-15
"13128",2020,229,0,26.68,13.13,1923,2020-08-16
"13129",2020,230,0,25.99,12.17,1923,2020-08-17
"13130",2020,231,0,28.45,13.09,1923,2020-08-18
"13131",2020,232,0.12,30.11,15.82,1923,2020-08-19
"13132",2020,233,0,29.38,17.71,1923,2020-08-20
"13133",2020,234,0,30.73,18.31,1923,2020-08-21
"13134",2020,276,0,22.62,7.29,1924,2020-10-02
"13135",2020,277,0,25.76,9.86,1924,2020-10-03
"13136",2020,278,0,23.52,9.9,1924,2020-10-04
"13137",2020,279,0,23.38,7.97,1924,2020-10-05
"13138",2020,280,0,27.47,10,1924,2020-10-06
"13139",2020,281,0,29.22,12.51,1924,2020-10-07
"13140",2020,282,0,29.06,14.26,1924,2020-10-08
"13141",2021,228,0,32.29,19.02,1925,2021-08-16
"13142",2021,229,0,33.65,20.14,1925,2021-08-17
"13143",2021,230,0,33.68,21.51,1925,2021-08-18
"13144",2021,231,0,32.61,21.09,1925,2021-08-19
"13145",2021,232,24.36,26.53,19.71,1925,2021-08-20
"13146",2021,233,0,23.82,12.71,1925,2021-08-21
"13147",2021,234,1.01,24.15,12.6,1925,2021-08-22
"13148",2021,251,0,34.43,16.95,1926,2021-09-08
"13149",2021,252,0,33.38,17.41,1926,2021-09-09
"13150",2021,253,0,33.11,16.15,1926,2021-09-10
"13151",2021,254,0,31.95,16.3,1926,2021-09-11
"13152",2021,255,0,32.44,17.33,1926,2021-09-12
"13153",2021,256,0,31.77,20.34,1926,2021-09-13
"13154",2021,257,2.97,27.6,21.53,1926,2021-09-14
"13155",2022,225,0,24.91,16.9,1927,2022-08-13
"13156",2022,226,0,26.64,13.4,1927,2022-08-14
"13157",2022,227,0,27.43,15.36,1927,2022-08-15
"13158",2022,228,0,27.92,17.42,1927,2022-08-16
"13159",2022,229,0,28.16,17.43,1927,2022-08-17
"13160",2022,230,29.88,23.47,17.63,1927,2022-08-18
"13161",2022,231,4.73,24.7,16.83,1927,2022-08-19
"13162",2022,236,0,23.32,15.66,1928,2022-08-24
"13163",2022,237,0,24.03,11.72,1928,2022-08-25
"13164",2022,238,19.85,24.96,9.23,1928,2022-08-26
"13165",2022,239,0,27.18,14.43,1928,2022-08-27
"13166",2022,240,1.51,23.57,16.72,1928,2022-08-28
"13167",2022,241,0,24.16,14.62,1928,2022-08-29
"13168",2022,242,0,27.97,11.12,1928,2022-08-30
"13169",2023,212,0,29.9,12.64,1929,2023-07-31
"13170",2023,213,8.14,32.59,17.01,1929,2023-08-01
"13171",2023,214,0,31.62,17.7,1929,2023-08-02
"13172",2023,215,0,30.63,17.83,1929,2023-08-03
"13173",2023,216,0,27.81,14.58,1929,2023-08-04
"13174",2023,217,18.38,27.17,17.75,1929,2023-08-05
"13175",2023,218,0,26.27,17.45,1929,2023-08-06
"13176",2009,223,0,31.91,14.73,1930,2009-08-11
"13177",2009,224,0,33.37,16.34,1930,2009-08-12
"13178",2009,225,0,32.55,17.64,1930,2009-08-13
"13179",2009,226,9.12,28.55,19.38,1930,2009-08-14
"13180",2009,227,19.79,24.8,19.61,1930,2009-08-15
"13181",2009,228,12.95,22.57,17.31,1930,2009-08-16
"13182",2009,229,0,23.69,12.91,1930,2009-08-17
"13183",2011,240,5.69,25.17,14.19,1931,2011-08-28
"13184",2011,241,3.3,26.09,13.33,1931,2011-08-29
"13185",2011,242,0,25.91,14.03,1931,2011-08-30
"13186",2011,243,0,30.6,17.48,1931,2011-08-31
"13187",2011,244,0,32.36,18.62,1931,2011-09-01
"13188",2011,245,5.47,29.14,20.86,1931,2011-09-02
"13189",2011,246,13.62,22.08,17.33,1931,2011-09-03
"13190",2013,276,0,32.23,22.78,1932,2013-10-03
"13191",2013,277,0,30.1,23.21,1932,2013-10-04
"13192",2013,278,4.7,26.63,12.75,1932,2013-10-05
"13193",2013,279,0,25.1,8.95,1932,2013-10-06
"13194",2013,280,0,27.56,8.67,1932,2013-10-07
"13195",2013,281,0,26.79,8.66,1932,2013-10-08
"13196",2013,282,0,27.82,11.32,1932,2013-10-09
"13197",2008,248,0,21.91,7.42,1933,2008-09-04
"13198",2008,249,10.48,16.8,8.32,1933,2008-09-05
"13199",2008,250,0,17.39,6.96,1933,2008-09-06
"13200",2008,251,16.47,17.94,6.19,1933,2008-09-07
"13201",2008,252,3.56,17.85,7.7,1933,2008-09-08
"13202",2008,253,0,19.66,5.34,1933,2008-09-09
"13203",2008,254,16.43,22.86,7.64,1933,2008-09-10
"13204",2014,280,0,33.32,18.09,1934,2014-10-07
"13205",2014,281,0,31.78,21.35,1934,2014-10-08
"13206",2014,282,0,31.73,21.37,1934,2014-10-09
"13207",2014,283,34.13,32.6,21.83,1934,2014-10-10
"13208",2014,284,12.24,21.18,15.56,1934,2014-10-11
"13209",2014,285,31.91,24.74,14.3,1934,2014-10-12
"13210",2014,286,0,22.06,14.6,1934,2014-10-13
"13211",2014,241,11.02,23.25,17.52,1935,2014-08-29
"13212",2014,242,0,22.21,15.07,1935,2014-08-30
"13213",2014,243,2.63,27.12,14.82,1935,2014-08-31
"13214",2014,244,0,24.14,14.37,1935,2014-09-01
"13215",2014,245,4.27,24.24,11.9,1935,2014-09-02
"13216",2014,246,1.03,26.14,12.34,1935,2014-09-03
"13217",2014,247,0,24.8,16.13,1935,2014-09-04
"13218",2010,231,0,24.74,8.11,1936,2010-08-19
"13219",2010,232,0,27.77,14.67,1936,2010-08-20
"13220",2010,233,0,29.48,16.03,1936,2010-08-21
"13221",2010,234,0,31.31,18,1936,2010-08-22
"13222",2010,235,0.94,29.73,18.18,1936,2010-08-23
"13223",2010,236,0,20.76,11.75,1936,2010-08-24
"13224",2010,237,0,23.46,7.75,1936,2010-08-25
"13225",2013,244,0,27.5,18.4,1937,2013-09-01
"13226",2013,245,0,26.44,13.31,1937,2013-09-02
"13227",2013,246,0,29.79,11.53,1937,2013-09-03
"13228",2013,247,1.93,29.93,14.38,1937,2013-09-04
"13229",2013,248,0.79,30.03,18.67,1937,2013-09-05
"13230",2013,249,0,33.43,18.24,1937,2013-09-06
"13231",2013,250,0,30.06,19.42,1937,2013-09-07
"13232",2008,258,0,20.15,14.12,1938,2008-09-14
"13233",2008,259,0,21.76,7.52,1938,2008-09-15
"13234",2008,260,0,25.13,7.72,1938,2008-09-16
"13235",2008,261,0,26.08,9.06,1938,2008-09-17
"13236",2008,262,0,25.09,10.57,1938,2008-09-18
"13237",2008,263,0,25.18,11.41,1938,2008-09-19
"13238",2008,264,0,26.9,12.29,1938,2008-09-20
"13239",2017,287,1.12,32.45,20.38,1939,2017-10-14
"13240",2017,288,0,26.28,13.43,1939,2017-10-15
"13241",2017,289,0,23.32,8.77,1939,2017-10-16
"13242",2017,290,0,24.71,6.96,1939,2017-10-17
"13243",2017,291,0,27.43,8.42,1939,2017-10-18
"13244",2017,292,0,27.75,11.16,1939,2017-10-19
"13245",2017,293,0,28.79,15.26,1939,2017-10-20
"13246",2018,221,0,29.23,16.06,1940,2018-08-09
"13247",2018,222,0,30.86,16.1,1940,2018-08-10
"13248",2018,223,0,30.9,16.49,1940,2018-08-11
"13249",2018,224,0,31.24,17.93,1940,2018-08-12
"13250",2018,225,0,31.94,19.31,1940,2018-08-13
"13251",2018,226,4.49,23.9,16.14,1940,2018-08-14
"13252",2018,227,0,25.13,14,1940,2018-08-15
"13253",2018,253,0,26.35,10.83,1941,2018-09-10
"13254",2018,254,0,27.86,13.37,1941,2018-09-11
"13255",2018,255,0,28.06,15.1,1941,2018-09-12
"13256",2018,256,0,27.49,16.67,1941,2018-09-13
"13257",2018,257,0,31.96,18.83,1941,2018-09-14
"13258",2018,258,0,32.45,18.23,1941,2018-09-15
"13259",2018,259,0,31.6,17.71,1941,2018-09-16
"13260",2019,236,0,23.67,13.04,1942,2019-08-24
"13261",2019,237,10.09,19.96,14.74,1942,2019-08-25
"13262",2019,238,2.24,24.29,15.61,1942,2019-08-26
"13263",2019,239,0,20.67,11.84,1942,2019-08-27
"13264",2019,240,0,22.74,10.01,1942,2019-08-28
"13265",2019,241,0,21.76,11.55,1942,2019-08-29
"13266",2019,242,0,21.29,8.03,1942,2019-08-30
"13267",2019,249,0,27.29,15.05,1943,2019-09-06
"13268",2019,250,6.24,22.46,14.24,1943,2019-09-07
"13269",2019,251,0.92,22.42,15.18,1943,2019-09-08
"13270",2019,252,23.24,27.36,17.23,1943,2019-09-09
"13271",2019,253,32.59,29.62,18.45,1943,2019-09-10
"13272",2019,254,8.82,30.21,18.13,1943,2019-09-11
"13273",2019,255,0,25.73,17.45,1943,2019-09-12
"13274",2019,281,0,27.54,12.03,1944,2019-10-08
"13275",2019,282,0,31.79,13.11,1944,2019-10-09
"13276",2019,283,24.36,32.46,16.66,1944,2019-10-10
"13277",2019,284,24.83,18.29,6.99,1944,2019-10-11
"13278",2019,285,0,20.44,4.7,1944,2019-10-12
"13279",2019,286,0,24.49,8.83,1944,2019-10-13
"13280",2019,287,2.17,24.25,14.8,1944,2019-10-14
"13281",2020,255,0.99,16.03,7.98,1945,2020-09-11
"13282",2020,256,0,22.87,10.53,1945,2020-09-12
"13283",2020,257,0,27.23,8.52,1945,2020-09-13
"13284",2020,258,0,25.64,9.63,1945,2020-09-14
"13285",2020,259,0,26.45,10.9,1945,2020-09-15
"13286",2020,260,0,26.64,11.52,1945,2020-09-16
"13287",2020,261,0,22.32,9.08,1945,2020-09-17
"13288",2020,262,0,23.88,9.6,1946,2020-09-18
"13289",2020,263,0,24.28,10.32,1946,2020-09-19
"13290",2020,264,0,24.68,10.41,1946,2020-09-20
"13291",2020,265,0,26.69,10.94,1946,2020-09-21
"13292",2020,266,0,23.78,11.91,1946,2020-09-22
"13293",2020,267,0,25.51,13.79,1946,2020-09-23
"13294",2020,268,0,28.89,12.98,1946,2020-09-24
"13295",2023,251,0,29.27,9.95,1947,2023-09-08
"13296",2023,252,0,28.55,11.81,1947,2023-09-09
"13297",2023,253,6.41,20.89,14.92,1947,2023-09-10
"13298",2023,254,0,23.68,11.66,1947,2023-09-11
"13299",2023,255,0,25.94,7.18,1947,2023-09-12
"13300",2023,256,0,26.99,7.7,1947,2023-09-13
"13301",2023,257,0,27.47,10.81,1947,2023-09-14
"13302",2014,250,0,25.18,8.91,1948,2014-09-07
"13303",2014,251,0,29.71,11.23,1948,2014-09-08
"13304",2014,252,66.57,24.68,15.57,1948,2014-09-09
"13305",2014,253,0,17.25,13.83,1948,2014-09-10
"13306",2014,254,10.3,12.42,10.31,1948,2014-09-11
"13307",2014,255,3.08,13.69,6.18,1948,2014-09-12
"13308",2014,256,0,17.4,2.15,1948,2014-09-13
"13309",2014,242,0,21.42,14.18,1949,2014-08-30
"13310",2014,243,2.4,26.57,14.05,1949,2014-08-31
"13311",2014,244,0,23.99,14.72,1949,2014-09-01
"13312",2014,245,3.79,23.97,12.13,1949,2014-09-02
"13313",2014,246,2.08,25.75,11.63,1949,2014-09-03
"13314",2014,247,0,24.91,15.19,1949,2014-09-04
"13315",2014,248,0,17.87,11.11,1949,2014-09-05
"13316",2014,243,2.63,27.17,14.9,1950,2014-08-31
"13317",2014,244,0,24.22,14.43,1950,2014-09-01
"13318",2014,245,4.81,24.35,11.81,1950,2014-09-02
"13319",2014,246,1.48,26.38,12.55,1950,2014-09-03
"13320",2014,247,0,24.79,16.1,1950,2014-09-04
"13321",2014,248,0,17.83,10.93,1950,2014-09-05
"13322",2014,249,0,23.28,7.16,1950,2014-09-06
"13323",2010,255,0,33.04,12.81,1951,2010-09-12
"13324",2010,256,11.91,33.35,13.83,1951,2010-09-13
"13325",2010,257,5.97,28.85,16.56,1951,2010-09-14
"13326",2010,258,12.89,25.21,16.75,1951,2010-09-15
"13327",2010,259,0,21.86,14.51,1951,2010-09-16
"13328",2010,260,0,31.44,11.91,1951,2010-09-17
"13329",2010,261,0,31.87,14.48,1951,2010-09-18
"13330",2014,242,0,22.96,16.46,1952,2014-08-30
"13331",2014,243,0.03,27.68,16.08,1952,2014-08-31
"13332",2014,244,0.68,25.06,15.44,1952,2014-09-01
"13333",2014,245,0,25.06,11.67,1952,2014-09-02
"13334",2014,246,0,27.39,15.43,1952,2014-09-03
"13335",2014,247,0,25.45,15.93,1952,2014-09-04
"13336",2014,248,0,18.27,10.13,1952,2014-09-05
"13337",2016,284,0,26.64,9.91,1953,2016-10-10
"13338",2016,285,0,29.73,11.4,1953,2016-10-11
"13339",2016,286,0,31.19,15.92,1953,2016-10-12
"13340",2016,287,0,23.24,14.04,1953,2016-10-13
"13341",2016,288,0,24.65,14.95,1953,2016-10-14
"13342",2016,289,0,30.03,18.97,1953,2016-10-15
"13343",2016,290,0,31.1,20.76,1953,2016-10-16
"13344",2017,260,5.14,20.03,13.88,1954,2017-09-17
"13345",2017,261,9.92,28.35,15.44,1954,2017-09-18
"13346",2017,262,0,33.21,18.58,1954,2017-09-19
"13347",2017,263,0,31.1,20.41,1954,2017-09-20
"13348",2017,264,0,34.49,21.01,1954,2017-09-21
"13349",2017,265,0,34.4,23.58,1954,2017-09-22
"13350",2017,266,0,33.06,21.06,1954,2017-09-23
"13351",2018,240,2,18.15,13.28,1955,2018-08-28
"13352",2018,241,0,23.06,7.35,1955,2018-08-29
"13353",2018,242,0,24.4,10.63,1955,2018-08-30
"13354",2018,243,0,25.32,15.02,1955,2018-08-31
"13355",2018,244,0,27.74,15.72,1955,2018-09-01
"13356",2018,245,0,26.08,16.75,1955,2018-09-02
"13357",2018,246,6.08,25.16,15.29,1955,2018-09-03
"13358",2019,261,0,26.24,18.91,1956,2019-09-18
"13359",2019,262,0,28.02,15.18,1956,2019-09-19
"13360",2019,263,0,30.19,18.33,1956,2019-09-20
"13361",2019,264,0,27.64,17.77,1956,2019-09-21
"13362",2019,265,0,21.71,12.47,1956,2019-09-22
"13363",2019,266,0,26.03,8.77,1956,2019-09-23
"13364",2019,267,0,27.98,11.2,1956,2019-09-24
"13365",2020,261,0,23.71,12.19,1957,2020-09-17
"13366",2020,262,0,23.3,9.6,1957,2020-09-18
"13367",2020,263,0,24.55,10.81,1957,2020-09-19
"13368",2020,264,0,25.22,10.84,1957,2020-09-20
"13369",2020,265,0,27.39,9.81,1957,2020-09-21
"13370",2020,266,0,25.66,10.76,1957,2020-09-22
"13371",2020,267,0,24.88,13.44,1957,2020-09-23
"13372",2021,247,0,25.97,17.22,1958,2021-09-04
"13373",2021,248,0,28.83,14.75,1958,2021-09-05
"13374",2021,249,0,31.37,15.55,1958,2021-09-06
"13375",2021,250,0,27.84,15.62,1958,2021-09-07
"13376",2021,251,0,27.76,11.71,1958,2021-09-08
"13377",2021,252,0,27.31,10.48,1958,2021-09-09
"13378",2021,253,0,30.18,12.91,1958,2021-09-10
"13379",2021,267,0,27.18,11.35,1959,2021-09-24
"13380",2021,268,0,26.95,8.28,1959,2021-09-25
"13381",2021,269,0,34.49,11.4,1959,2021-09-26
"13382",2021,270,0,34.34,17.69,1959,2021-09-27
"13383",2021,271,0,32.29,17.73,1959,2021-09-28
"13384",2021,272,0,27.36,18.62,1959,2021-09-29
"13385",2021,273,5.39,22.51,17.69,1959,2021-09-30
"13386",2023,240,0,27.74,12.31,1960,2023-08-28
"13387",2023,241,0,25.1,12.46,1960,2023-08-29
"13388",2023,242,0,28.28,10.04,1960,2023-08-30
"13389",2023,243,0,29.8,13.89,1960,2023-08-31
"13390",2023,244,0,32.85,16.47,1960,2023-09-01
"13391",2023,245,0,34.19,15.73,1960,2023-09-02
"13392",2023,246,0,34.78,16.93,1960,2023-09-03
"13393",2023,255,0,26.06,12.63,1961,2023-09-12
"13394",2023,256,0,26.74,11.64,1961,2023-09-13
"13395",2023,257,0,27.77,12.15,1961,2023-09-14
"13396",2023,258,5.53,25.78,14.15,1961,2023-09-15
"13397",2023,259,0.98,26.28,15.83,1961,2023-09-16
"13398",2023,260,0,27.87,13.27,1961,2023-09-17
"13399",2023,261,0,33.1,12.88,1961,2023-09-18
"13400",2011,235,0,32.79,15.17,1962,2011-08-23
"13401",2011,236,0,27.04,17.52,1962,2011-08-24
"13402",2011,237,0,27.95,11.52,1962,2011-08-25
"13403",2011,238,0,28.88,14.29,1962,2011-08-26
"13404",2011,239,0,25.74,12.59,1962,2011-08-27
"13405",2011,240,0,24.23,13.57,1962,2011-08-28
"13406",2011,241,0,27.23,10.77,1962,2011-08-29
"13407",2014,271,0,31.32,18.51,1963,2014-09-28
