ID#,date,julian,year,count,Town,State/Prov,lat,lon
NA,2018-09-30,272,2018,500,Batesville,IN,39.2,-85.3
148,2022-09-18,260,2022,70,Markle,IN,40.8,-85.3
220,2021-09-13,255,2021,250,Mendon,MI,42.1,-85.4
1,2021-10-14,286,2021,25,Greensburg,IN,39.3,-85.4
1221524587,2008-09-15,258,2008,50,Rushville,IN,39.6174,-85.4148
1252123690,2009-09-04,246,2009,200,Greensburg,IN,39.3206,-85.4772
1442606167,2015-09-18,260,2015,100,Huntington,IN,40.8728,-85.5378
1283428024,2010-08-28,239,2010,1000,Belmont,MI,43.077,-85.5692
NA,2019-09-29,271,2019,100,Arlington,IN,39.7,-85.6
204,2023-09-06,248,2023,100,Wayland,MI,42.7,-85.6
98,2023-09-22,264,2023,20,Alexandria,IN,40.2,-85.6
1442605333,2015-09-16,258,2015,100,Marion,IN,40.5492,-85.6647
225,2021-09-12,254,2021,75,Dorr,MI,42.7,-85.7
NA,2018-09-09,251,2018,13,La Fontaine,IN,40.7,-85.8
1254412290,2009-10-01,273,2009,50,New Albany,IN,38.2944,-85.8463
NA,2018-09-22,264,2018,10,Windfall,IN,40.4,-86
NA,2018-10-03,275,2018,200,Indianapolis,IN,39.7,-86
NA,2019-09-08,250,2019,500,Zeeland Twp,MI,42.8,-86
352,2020-09-04,247,2020,300,Zeeland Twp,MI,42.8,-86
126,2021-09-24,266,2021,100,Peru,IN,40.8,-86
NA,2018-08-21,232,2018,500,Holton,MI,43.5,-86.1
NA,2019-09-22,264,2019,30,Kokomo,IN,40.5,-86.1
306,2021-09-06,248,2021,1000,Holland,MI,42.8,-86.1
152,2021-09-20,262,2021,4,Greenwood,IN,39.6,-86.1
17,2021-10-09,281,2021,3,Indianapolis,IN,39.7,-86.1
NA,2018-09-18,260,2018,50,Holland,MI,42.8,-86.2
1125753772,2005-08-31,242,2005,325,Muskegon,MI,43.2373,-86.2537
NA,2018-08-29,240,2018,24,Scottville,MI,44,-86.3
NA,2018-09-12,254,2018,50,North Liberty,IN,41.5,-86.3
NA,2019-09-05,247,2019,500,South Haven,MI,42.5,-86.3
153,2022-09-18,260,2022,100,South Haven,MI,42.4,-86.3
NA,2018-08-19,230,2018,100,Benton Harbor,MI,42.2,-86.4
146,2022-09-18,260,2022,300,Lucerne,IN,40.9,-86.4
NA,2016-09-05,248,2016,300,Saint Joseph,MI,42.1,-86.5
NA,2017-08-28,239,2017,2000,Mears,MI,43.7,-86.5
310,2021-09-06,248,2021,60,Montague,MI,43.5,-86.5
186,2022-09-15,257,2022,50,St Joseph,MI,42.1,-86.5
217,2023-09-02,244,2023,500,Shelby,MI,43.6,-86.5
211,2023-09-03,245,2023,50,Mears,MI,43.7,-86.5
270,2021-09-09,251,2021,1000,Rolling Prairie,IN,41.7,-86.6
1285252272,2010-09-17,259,2010,30,"West Baden Springs, IN",IN,38.5653,-86.6111
1347245662,2012-09-09,252,2012,500,winamac,IN,41.0561,-86.6605
NA,2019-09-23,265,2019,50,Mulberry,IN,40.3,-86.7
1282565087,2010-08-21,232,2010,1000,Rapid River,MI,45.9763,-86.7728
1314883686,2011-08-22,233,2011,62,Rapid River,MI,45.9763,-86.7728
212,2020-09-16,259,2020,200,New Buffalo,MI,41.8,-86.8
132,2021-09-23,265,2021,100,Monticello,IN,40.8,-86.8
NA,2018-09-08,250,2018,1000,Michigan City,IN,41.7,-86.9
NA,2019-09-14,256,2019,200,Michigan City,IN,41.7,-86.9
NA,2019-09-21,263,2019,1000,Lafayette,IN,40.4,-86.9
1219971904,2008-08-09,221,2008,800,Peninsula Point,MI,45.6666,-86.9666
1250905359,2009-08-21,232,2009,463,Rapid River,MI,45.6666,-86.9666
1314510112,2011-08-28,239,2011,6,Rapid River,MI,45.9269,-86.9671
1414771278,2014-09-27,269,2014,30,West Lafayette,IN,40.4852,-86.9813
NA,2017-09-05,247,2017,25,Rapid River,MI,45.7,-87
NA,2018-09-06,248,2018,1000,Rapid River,MI,45.7,-87
NA,2019-09-06,248,2019,500,Peninsula Point Lighthouse,MI,45.7,-87
285,2021-09-08,250,2021,800,Rapid River,MI,45.7,-87
295,2022-09-03,245,2022,500,Rapid River,MI,45.7,-87
NA,2018-09-02,244,2018,100,Baileys Harbor,WI,45.1,-87.1
NA,2019-09-22,264,2019,50,Valparaiso,IN,41.5,-87.1
NA,2019-09-25,267,2019,500,Lyons,IN,39,-87.1
142,2022-09-18,260,2022,200,Dune Acres,IN,41.6,-87.1
1283633375,2010-09-04,246,2010,100,Escanaba,MI,45.8087,-87.1609
NA,2018-10-03,275,2018,1000,Linton,IN,39,-87.2
NA,2019-09-18,260,2019,60,Attica,IN,40.2,-87.2
NA,2019-09-22,264,2019,36,Hebron,IN,41.3,-87.2
208,2020-09-16,259,2020,1000,Hebron,IN,41.3,-87.2
49,2021-10-03,275,2021,5000,Owensboro,KY,37.7,-87.2
1319474322,2011-10-23,295,2011,12,Flomaton,AL,31.1086,-87.2802
NA,2019-09-14,256,2019,100,Hebron,IN,41.3,-87.3
NA,2019-09-18,260,2019,500,Fowler,IN,40.6,-87.3
159,2022-09-17,259,2022,200,Fish Creek,WI,45.1,-87.3
144,2023-09-15,257,2023,20,Fowler,IN,40.6,-87.3
1442460393,2015-09-12,254,2015,300,crown point,IN,41.398,-87.3298
NA,2019-09-19,261,2019,50,Lansing,IL,41.6,-87.5
NA,2019-09-20,262,2019,15,Saint John,IN,41.5,-87.5
360,2020-09-03,246,2020,300,Town of Nasewaupee,WI,44.9,-87.5
313,2020-09-07,250,2020,300,Kewaunee,WI,44.5,-87.5
210,2020-09-16,259,2020,50,Lowell,IN,41.3,-87.5
341,2021-09-03,245,2021,5,Saint John,IN,41.5,-87.5
129,2021-09-23,265,2021,30,Clinton,IN,39.7,-87.5
1251330729,2009-08-25,236,2009,50,Whiting,IN,41.6716,-87.5025
NA,2018-08-26,237,2018,25,Chicago,IL,41.8,-87.6
NA,2018-09-07,249,2018,1000,Chicago,IL,41.9,-87.6
NA,2018-09-08,250,2018,200,Chicago,IL,42,-87.6
NA,2019-08-24,235,2019,20,Chicago,IL,41.9,-87.6
329,2020-09-05,248,2020,150,Brussels,WI,44.7,-87.6
277,2020-09-11,254,2020,1000,Chicago,IL,41.9,-87.6
313,2021-09-06,248,2021,300,Two Rivers,WI,44.2,-87.6
272,2021-09-09,251,2021,300,Two Rivers,WI,44.1,-87.6
1251522297,2009-08-27,238,2009,200,Chicago,IL,41.8864,-87.6232
1441931860,2015-09-10,252,2015,225,billett,IL,38.72,-87.68
NA,2018-08-21,232,2018,100,Sheboygan,WI,43.8,-87.7
NA,2019-09-13,255,2019,25,Wilmette,IL,42.1,-87.7
NA,2019-09-23,265,2019,40,Sheboygan,WI,43.8,-87.7
NA,2019-10-22,294,2019,50,Gulf Shores,AL,30.2,-87.7
317,2021-09-05,247,2021,12,Chicago,IL,42,-87.7
109,2022-09-24,266,2022,15,Robinson,IL,39,-87.7
31,2022-10-19,291,2022,500,Gulf Shores,AL,30.2,-87.7
1283956345,2010-09-07,249,2010,30,Manitowoc,WI,44.1138,-87.735
1283721354,2010-09-05,247,2010,2000,Sheboygan,WI,43.7068,-87.7405
1283707166,2010-09-04,246,2010,200,Cleveland,WI,43.9293,-87.7839
NA,2016-09-10,253,2016,75,Port Washington,WI,43.5,-87.8
NA,2018-09-07,249,2018,100,Manteno,IL,41.3,-87.8
NA,2018-09-09,251,2018,75,Northbrook,IL,42.1,-87.8
NA,2018-09-15,257,2018,23,Vulcan,MI,45.8,-87.8
NA,2018-09-16,258,2018,30,Manteno,IL,41.2,-87.8
NA,2019-09-12,254,2019,50,Fort Sheridan,IL,42.2,-87.8
247,2020-09-13,256,2020,150,Kenosha,WI,42.6,-87.8
266,2021-09-09,251,2021,300,Manteno,IL,41.2,-87.8
266,2022-09-07,249,2022,1100,Monee,IL,41.4,-87.8
147,2022-09-18,260,2022,200,Manteno,IL,41.3,-87.8
1283711834,2010-09-04,246,2010,30,Kenosha,WI,42.6258,-87.83
1283640086,2010-09-04,246,2010,200,Belgium,WI,43.5003,-87.8599
1414370403,2014-10-20,292,2014,600,Point Clear,AL,30.477,-87.8637
1445883997,2015-10-20,292,2015,500,Point Clear ,AL,30.477,-87.8637
1284052702,2010-09-08,250,2010,300,Milwaukee,WI,43.0842,-87.8833
NA,2016-10-07,280,2016,15,Mequon,WI,43.3,-87.9
NA,2017-09-28,270,2017,15,Mequon,WI,43.3,-87.9
NA,2018-09-05,247,2018,2000,Milwaukee,WI,43,-87.9
NA,2018-09-08,250,2018,100,Mokena,IL,41.5,-87.9
NA,2018-09-17,259,2018,100,Orland Park,IL,41.6,-87.9
NA,2018-09-26,268,2018,22,Mequon,WI,43.3,-87.9
NA,2019-08-28,239,2019,100,Milwaukee,WI,43.1,-87.9
NA,2019-08-29,240,2019,35,Milwaukee,WI,43,-87.9
NA,2019-09-19,261,2019,15,Willowbrook,IL,41.8,-87.9
NA,2019-09-21,263,2019,5000,Frankfort,IL,41.5,-87.9
253,2020-09-13,256,2020,133,Saint Francis,WI,43,-87.9
278,2021-09-08,250,2021,14,Manhattan,IL,41.5,-87.9
274,2021-09-08,250,2021,40,Bourbonnais,IL,41.2,-87.9
241,2022-09-09,251,2022,50,Milwaukee,WI,43,-87.9
17,2022-10-26,298,2022,180,Point Clear,AL,30.5,-87.9
1293995354,2010-09-10,252,2010,3000,Milwaukee,WI,43.0376,-87.9162
1441917986,2015-09-04,246,2015,500,Wayside,WI,44.2685,-87.9178
1286315119,2010-10-05,277,2010,100,Fairhope,AL,30.485,-87.935
NA,2016-09-14,257,2016,650,Wauwatosa,WI,43,-88
NA,2016-09-27,270,2016,6,Lombard,IL,41.9,-88
NA,2017-09-05,247,2017,70,Wauwatosa,WI,43,-88
NA,2017-09-06,248,2017,3,Mequon,WI,43.2,-88
NA,2018-09-04,246,2018,2000,Wauwatosa,WI,43.1,-88
NA,2018-09-18,260,2018,20,Ashmore,IL,39.5,-88
NA,2018-10-03,275,2018,20,Wauwatosa,WI,43,-88
NA,2018-10-10,282,2018,30,Ogden,IL,40.1,-88
NA,2019-08-15,226,2019,140,Milwaukee,WI,43.1,-88
NA,2019-08-27,238,2019,12,De Pere,WI,44.4,-88
NA,2019-09-11,253,2019,1500,Milwaukee,WI,43,-88
NA,2019-09-16,258,2019,14,Ogden,IL,40.1,-88
NA,2019-09-19,261,2019,1000,New Lenox,IL,41.5,-88
388,2020-08-31,243,2020,50,Town of Wrightstown,WI,44.3,-88
309,2021-09-06,248,2021,264,Milwaukee,WI,43.1,-88
243,2021-09-11,253,2021,300,Oakland,IL,39.7,-88
1254151640,2009-09-28,270,2009,50,mequon,WI,43.2476,-88.0008
1318873865,2011-10-17,289,2011,50,mequon,WI,43.2476,-88.0008
1381350731,2013-10-08,280,2013,30,Mequon,WI,43.2476,-88.0008
1412886993,2014-10-08,280,2014,25,mequon,WI,43.2476,-88.0008
1283823848,2010-08-24,235,2010,30,Wauwatosa,WI,43.0495,-88.0076
1409409133,2014-08-29,240,2014,75,Wauwatosa,WI,43.0495,-88.0076
1442598760,2015-09-16,258,2015,96,Wauwatosa,WI,43.0495,-88.0076
1414073650,2014-09-20,262,2014,100,Newman,IL,39.7714,-88.0177
1316564860,2011-09-20,262,2011,24,Wauwatosa,WI,43.0589,-88.0261
NA,2016-09-26,269,2016,50,Parkersburg,IL,38.6,-88.1
NA,2018-09-11,253,2018,2000,Wilmington,IL,41.4,-88.1
NA,2018-10-01,273,2018,5,Herscher,IL,41,-88.1
NA,2019-09-10,252,2019,100,Union Grove,WI,42.7,-88.1
NA,2019-09-13,255,2019,37,Herscher,IL,41,-88.1
NA,2019-09-13,255,2019,200,Wilmington,IL,41.4,-88.1
NA,2019-11-01,304,2019,30,Mobile,AL,30.7,-88.1
401,2020-08-29,241,2020,200,Town of New Holstein,WI,43.9,-88.1
244,2020-09-13,256,2020,25,Herscher,IL,41,-88.1
145,2021-09-21,263,2021,20,Herscher,IL,41,-88.1
194,2022-09-14,256,2022,100,Herscher,IL,41,-88.1
1190120746,2007-09-18,260,2007,100,Loda,IL,40.5314,-88.1146
1445690335,2015-10-18,290,2015,1000,Dauphin Island,AL,30.2479,-88.1263
1190175798,2007-09-17,259,2007,1000,Urbana,IL,40.1274,-88.1798
NA,2018-09-09,251,2018,200,Wilmington,IL,41.3,-88.2
NA,2018-09-14,256,2018,20,Channahon,IL,41.4,-88.2
NA,2018-09-18,260,2018,200,Paxton,IL,40.4,-88.2
NA,2019-09-18,260,2019,425,Thomasboro,IL,40.2,-88.2
NA,2019-09-19,261,2019,50,Urbana,IL,40.1,-88.2
151,2020-09-24,267,2020,5,Thomasboro,IL,40.2,-88.2
264,2021-09-09,251,2021,12,Ingleside,IL,42.3,-88.2
190,2021-09-15,257,2021,60,Cabery,IL,41,-88.2
141,2021-09-22,264,2021,400,Thomasboro,IL,40.2,-88.2
188,2022-09-15,257,2022,6,Thomasboro,IL,40.2,-88.2
156,2022-09-17,259,2022,100,Cabery,IL,41,-88.2
218,2023-09-02,244,2023,24,Thomasboro,IL,40.2,-88.2
1442630399,2015-09-18,260,2015,150,Tolono,IL,39.9813,-88.2467
1315850278,2011-09-08,250,2011,75,Malone,WI,43.8819,-88.2859
1221134845,2008-09-10,253,2008,50,St. Charles,IL,41.9333,-88.2965
1441331868,2015-09-03,245,2015,50,Campton Hills,IL,41.9333,-88.2965
NA,2017-09-25,267,2017,2,Champaign,IL,40.1,-88.3
NA,2017-10-13,285,2017,60,Tolono,IL,40,-88.3
NA,2018-08-30,241,2018,50,Malone,WI,43.9,-88.3
NA,2018-09-13,255,2018,300,Morris,IL,41.4,-88.3
NA,2018-09-22,264,2018,500,Tolono,IL,40,-88.3
NA,2018-09-22,264,2018,12,Allenton,WI,43.4,-88.3
NA,2019-09-13,255,2019,500,Morris,IL,41.4,-88.3
NA,2019-09-14,256,2019,100,Crystal Lake,IL,42.2,-88.3
NA,2019-09-15,257,2019,50,Mukwonago,WI,42.9,-88.3
NA,2019-09-24,266,2019,500,Village of Stockbridge,WI,44.1,-88.3
267,2020-09-12,255,2020,75,Chilton,WI,44.1,-88.3
224,2020-09-15,258,2020,2000,Morris,IL,41.4,-88.3
267,2021-09-09,251,2021,2500,Morris,IL,41.4,-88.3
134,2021-09-22,264,2021,100,Champaign,IL,40.2,-88.3
119,2021-09-24,266,2021,100,Champaign,IL,40,-88.3
101,2021-09-26,268,2021,100,Champaign,IL,40.1,-88.3
261,2022-09-07,249,2022,1500,Channahon,IL,41.4,-88.3
187,2023-09-09,251,2023,250,Channahon,IL,41.4,-88.3
1444513980,2015-09-23,265,2015,40,Richmond,IL,42.4719,-88.3075
1283890444,2010-09-06,248,2010,24,Menasha,WI,44.2059,-88.3184
NA,2016-09-26,269,2016,43,Mahomet,IL,40.2,-88.4
NA,2018-08-30,241,2018,90,Fond du Lac,WI,43.8,-88.4
NA,2018-09-08,250,2018,500,Morris,IL,41.4,-88.4
NA,2019-09-13,255,2019,1600,Arlington,WI,44.3,-88.4
NA,2019-09-15,257,2019,36,Allenton,WI,43.4,-88.4
NA,2019-09-18,260,2019,300,Fisher,IL,40.3,-88.4
NA,2019-09-21,263,2019,100,Dwight,IL,41.1,-88.4
NA,2019-09-22,264,2019,200,Mahomet,IL,40.2,-88.4
47,2021-10-03,275,2021,200,Mattoon,IL,39.5,-88.4
173,2022-09-16,258,2022,50,Saunemin,IL,40.9,-88.4
1282482903,2010-08-15,226,2010,2000,Appleton,WI,44.2619,-88.4154
1442857094,2015-09-11,253,2015,5000,Morris,IL,41.3573,-88.4212
1442193558,2015-09-13,255,2015,40,Ivesdale,IL,39.9525,-88.425
NA,2016-09-24,267,2016,1000,Ivesdale,IL,39.9,-88.5
NA,2017-09-25,267,2017,30,Ivesdale,IL,39.9,-88.5
NA,2018-08-30,241,2018,1000,Clayton,WI,44.2,-88.5
NA,2018-09-12,254,2018,200,Saybrook,IL,40.4,-88.5
NA,2018-09-13,255,2018,253,Ivesdale,IL,39.9,-88.5
NA,2019-09-03,245,2019,25,Elburn,IL,41.8,-88.5
NA,2019-09-06,248,2019,100,Neenah,WI,44.2,-88.5
NA,2019-09-16,258,2019,267,Ivesdale,IL,39.9,-88.5
NA,2019-09-17,259,2019,50,Saybrook,IL,40.4,-88.5
245,2020-09-13,256,2020,72,Ivesdale,IL,39.9,-88.5
363,2021-08-29,240,2021,190,Ivesdale,IL,39.9,-88.5
265,2022-09-07,249,2022,27,Ivesdale,IL,39.9,-88.5
234,2023-08-28,239,2023,2,Fond du Lac,WI,43.7,-88.5
220,2023-09-02,244,2023,125,Yorkville,IL,41.6,-88.5
183,2023-09-10,252,2023,201,Ivesdale,IL,39.9,-88.5
1283801192,2010-09-04,246,2010,1000,Neenah,WI,44.1906,-88.5238
1446115187,2015-10-28,300,2015,500,Pascagoula,MS,30.3703,-88.5652
NA,2017-10-25,297,2017,100,Pascagoula,MS,30.3,-88.6
NA,2018-08-31,242,2018,300,Hortonville,WI,44.3,-88.6
NA,2018-09-12,254,2018,1000,Bement,IL,39.9,-88.6
NA,2018-09-13,255,2018,45,Farmer City,IL,40.3,-88.6
NA,2019-09-16,258,2019,350,Bement,IL,39.9,-88.6
NA,2019-09-20,262,2019,36,Sullivan,IL,39.6,-88.6
282,2020-09-10,253,2020,120,Bement,IL,39.9,-88.6
279,2020-09-11,254,2020,12,Farmer City,IL,40.3,-88.6
189,2021-09-15,257,2021,150,Bement,IL,39.9,-88.6
143,2021-09-21,263,2021,120,Farmer City,IL,40.3,-88.6
38,2021-10-05,277,2021,1,Farmer City,IL,40.2,-88.6
190,2022-09-14,256,2022,75,Bement,IL,39.9,-88.6
228,2023-08-30,241,2023,500,Elkhorn,WI,42.7,-88.6
180,2023-09-10,252,2023,28,Bement,IL,39.9,-88.6
NA,2016-09-14,257,2016,50,DeKalb,IL,41.9,-88.7
NA,2019-09-25,267,2019,50,Town of Winneconne,WI,44.1,-88.7
319,2020-09-07,250,2020,30,Watertown,WI,43.2,-88.7
275,2021-09-08,250,2021,88,Dekalb,IL,41.9,-88.7
130,2022-09-20,262,2022,100,Ellsworth,IL,40.4,-88.7
251,2023-08-23,234,2023,100,Clintonville,WI,44.6,-88.7
1410060896,2014-09-06,248,2014,60,New London,WI,44.4092,-88.7669
NA,2018-09-14,256,2018,1000,Grand Ridge,IL,41.2,-88.8
1284051609,2010-09-08,250,2010,60,Lexington,IL,40.6211,-88.8065
1285084236,2010-09-20,262,2010,1000,Kinmundy,IL,38.7233,-88.8239
1315398501,2011-09-07,249,2011,150,Kinmundy,IL,38.7233,-88.8239
1348142648,2012-09-19,262,2012,25,Kinmundy,IL,38.7233,-88.8239
1379205450,2013-09-14,256,2013,400,Kinmundy,IL,38.7233,-88.8239
1283996447,2010-09-08,250,2010,15,Paw Paw,IL,41.5861,-88.8776
NA,2017-09-10,252,2017,75,Clinton,IL,40.2,-88.9
NA,2018-09-16,258,2018,150,Flanagan,IL,40.9,-88.9
NA,2019-09-18,260,2019,350,Heyworth,IL,40.3,-88.9
NA,2019-10-19,291,2019,200,Biloxi,MS,30.4,-88.9
285,2020-09-10,253,2020,200,Malta,IL,41.9,-88.9
263,2021-09-09,251,2021,350,Heyworth,IL,40.3,-88.9
172,2021-09-17,259,2021,160,Lee,IL,41.8,-88.9
151,2021-09-20,262,2021,1000,Flanagan,IL,40.9,-88.9
136,2022-09-19,261,2022,100,Clinton,IL,40.2,-88.9
125,2022-09-21,263,2022,120,Heyworth,IL,40.3,-88.9
181,2023-09-10,252,2023,600,Birkbeck,IL,40.2,-88.9
76,2023-09-26,268,2023,21,Heyworth,IL,40.3,-88.9
1192801294,2007-09-17,259,2007,100,Maroa,IL,40.0108,-88.9658
1284511393,2010-09-14,256,2010,100,Bloomington,IL,40.4297,-88.982
NA,2016-09-15,258,2016,187,Heyworth,IL,40.3,-89
NA,2018-09-17,259,2018,100,Minonk,IL,40.9,-89
NA,2018-09-19,261,2018,25,Decatur,IL,39.8,-89
NA,2018-09-20,262,2018,300,Normal,IL,40.5,-89
NA,2019-09-20,262,2019,30,Hudson,IL,40.6,-89
NA,2019-09-20,262,2019,300,Normal,IL,40.5,-89
NA,2019-09-26,268,2019,500,Pana,IL,39.4,-89
296,2020-09-09,252,2020,100,Minonk,IL,40.9,-89
258,2020-09-13,256,2020,6,Utica,IL,41.4,-89
75,2021-09-29,271,2021,80,Assumption,IL,39.5,-89
1441067560,2015-08-31,242,2015,75,Tigerton,WI,44.7228,-89.0667
1285092848,2010-09-20,262,2010,200,Blue mound,IL,39.6918,-89.083
NA,2017-09-09,251,2017,35,Waynesville,IL,40.3,-89.1
NA,2018-09-04,246,2018,40,Rockford,IL,42.3,-89.1
NA,2018-09-12,254,2018,1000,Lostant,IL,41.1,-89.1
NA,2018-09-16,258,2018,200,Blue Mound,IL,39.7,-89.1
NA,2018-09-19,261,2018,12,Minonk,IL,40.9,-89.1
NA,2019-09-19,261,2019,50,Blue Mound,IL,39.7,-89.1
NA,2019-09-22,264,2019,1500,Waynesville,IL,40.3,-89.1
408,2020-08-28,240,2020,12,Town of Christiana,WI,43,-89.1
255,2020-09-13,256,2020,100,Toluca,IL,40.9,-89.1
176,2021-09-16,258,2021,20,Blue Mound,IL,39.7,-89.1
165,2021-09-18,260,2021,3,Lostant,IL,41.1,-89.1
66,2021-10-01,273,2021,12,Toluca,IL,40.9,-89.1
200,2022-09-14,256,2022,8,Pattonsburg,IL,40.9,-89.1
1283625681,2010-09-04,246,2010,53,Wittenberg,WI,44.8192,-89.161
1441234424,2015-09-02,244,2015,23,McLean ,IL,40.3145,-89.1698
NA,2018-09-16,258,2018,200,Roanoke,IL,40.8,-89.2
NA,2019-09-20,262,2019,300,Atlanta,IL,40.2,-89.2
317,2020-09-07,250,2020,50,Sun Prairie,WI,43.2,-89.2
90,2021-09-28,270,2021,30,Taylorville,IL,39.5,-89.2
1441327134,2015-09-03,245,2015,20,Shirland,IL,42.4689,-89.2032
1126110066,2005-09-05,247,2005,100,Winnebago,IL,42.2818,-89.243
NA,2019-09-20,262,2019,50,Lincoln,IL,40.1,-89.3
1442966663,2015-09-22,264,2015,9,Amherst,WI,44.4104,-89.3079
1441343075,2015-09-02,244,2015,20,Lanark,WI,44.3656,-89.339
NA,2018-09-04,246,2018,23,Arlington,WI,43.3,-89.4
NA,2019-09-04,246,2019,1800,Arlington,WI,43.3,-89.4
NA,2019-09-09,251,2019,1000,Madison,WI,43.1,-89.4
NA,2019-09-11,253,2019,200,Waunakee,WI,43.2,-89.4
399,2020-08-29,241,2020,840,Town of Arlington,WI,43.3,-89.4
237,2020-09-14,257,2020,250,Washington,IL,40.7,-89.4
225,2020-09-15,258,2020,5000,Oregon,IL,42,-89.4
291,2021-09-07,249,2021,220,Arlington,WI,43.3,-89.4
132,2022-09-20,262,2022,250,Metamora,IL,40.8,-89.4
191,2023-09-08,250,2023,525,Arlington,WI,43.3,-89.4
107,2023-09-21,263,2023,100,Buffalo,IL,39.9,-89.4
NA,2016-09-14,257,2016,2000,Oregon,IL,42,-89.5
NA,2018-09-07,249,2018,10000,Brodhead,WI,42.7,-89.5
NA,2018-09-15,257,2018,100,East Peoria,IL,40.7,-89.5
NA,2019-09-01,243,2019,200,Plover,WI,44.4,-89.5
NA,2019-09-13,255,2019,2,Middleton,WI,43.1,-89.5
NA,2019-09-15,257,2019,1000,Madison,WI,43,-89.5
NA,2019-10-01,273,2019,15,Rochester,IL,39.8,-89.5
248,2020-09-13,256,2020,70,Middleton,WI,43.1,-89.5
315,2021-09-06,248,2021,30,Verona,WI,43,-89.5
288,2021-09-08,250,2021,75,Town of Westport,WI,43.1,-89.5
50,2021-10-03,275,2021,500,Rochester,IL,39.8,-89.5
89,2023-09-24,266,2023,10,Madison,WI,43,-89.5
1410323718,2014-09-07,249,2014,100,Plover,WI,44.4191,-89.5344
1442518034,2015-09-14,256,2015,500,Aviston,IL,38.6562,-89.592
NA,2016-09-27,270,2016,8,Peoria,IL,40.8,-89.6
NA,2018-08-30,241,2018,15,Stevens Point,WI,44.5,-89.6
NA,2018-09-03,245,2018,300,Wisconsin Rapids,WI,44.4,-89.6
NA,2018-09-17,259,2018,100,Peoria,IL,40.8,-89.6
NA,2019-09-09,251,2019,2000,Springdale,WI,43,-89.6
NA,2019-09-12,254,2019,120,Verona,WI,43.1,-89.6
NA,2019-09-24,266,2019,200,Peoria,IL,40.8,-89.6
269,2020-09-12,255,2020,50,Mason City,IL,40.2,-89.6
160,2023-09-13,255,2023,430,Mason City,IL,40.2,-89.6
1442787476,2015-09-16,258,2015,50,Springfield,IL,39.8001,-89.6478
NA,2018-09-12,254,2018,100,Athens,IL,40,-89.7
NA,2019-09-06,248,2019,45,Manlius,IL,41.4,-89.7
1287685405,2010-10-20,292,2010,200,Slidell,LA,30.2703,-89.7734
NA,2019-09-06,248,2019,25,Town of Blue Mounds,WI,43,-89.8
NA,2019-09-16,258,2019,300,Wyoming,IL,41.1,-89.8
NA,2019-09-20,262,2019,20,Princeville,IL,40.9,-89.8
205,2020-09-16,259,2020,40,Auburn,IL,39.6,-89.8
19,2021-10-08,280,2021,500,Blytheville,AR,35.9,-89.8
178,2022-09-15,257,2022,15,Easton,IL,40.2,-89.8
114,2023-09-20,262,2023,200,Auburn,IL,39.6,-89.8
NA,2018-09-14,256,2018,1000,Toulon,IL,41.1,-89.9
NA,2018-09-22,264,2018,300,Pleasant Plains,IL,39.8,-89.9
256,2020-09-13,256,2020,10000,Toulon,IL,41.1,-89.9
343,2021-09-02,244,2021,1200,Kewanee,IL,41.2,-89.9
277,2022-09-06,248,2022,200,Toulon,IL,41.1,-89.9
NA,2017-10-30,302,2017,20,Grand isle,LA,29.2,-90
NA,2018-09-22,264,2018,1000,Ashland,IL,39.9,-90
NA,2019-09-24,266,2019,342,Canton,IL,40.6,-90
216,2020-09-16,259,2020,200,Waverly,IL,39.6,-90
259,2021-09-10,252,2021,300,Stockton,IL,42.3,-90
67,2021-10-01,273,2021,160,Waverly,IL,39.6,-90
118,2023-09-20,262,2023,50,Waverly,IL,39.6,-90
82,2023-09-26,268,2023,70,Roxana,IL,38.8,-90
1191172257,2007-09-29,271,2007,2000,Osceola,AR,35.6748,-90.006
1316397773,2011-09-16,258,2011,200,Osceola,AR,35.6748,-90.006
1410145023,2014-09-02,244,2014,200,Auburndale,WI,44.6441,-90.0083
1285368888,2010-09-20,262,2010,3000,Ashland,IL,39.9094,-90.0572
1191802906,2007-10-07,279,2007,2000,HORNERSVILLE,MO,36.0679,-90.0636
1410052389,2014-09-06,248,2014,25,Spring Green,WI,43.1893,-90.0691
NA,2019-09-24,266,2019,566,Canton,IL,40.6,-90.1
191,2021-09-15,257,2021,100,Canton,IL,40.6,-90.1
93,2023-09-23,265,2023,12,Granite City,IL,38.7,-90.1
1191263988,2007-09-23,265,2007,50,St. Louis,MO,38.6314,-90.1922
NA,2018-09-12,254,2018,15,Jacksonville,IL,39.7,-90.2
NA,2019-10-01,273,2019,100,St Louis,MO,38.7,-90.2
182,2023-09-10,252,2023,100,Cambridge,IL,41.3,-90.2
1222215198,2008-09-23,266,2008,200,Jacksonville,IL,39.7413,-90.2138
1192073006,2007-10-03,275,2007,500,Cardwell,MO,36.0479,-90.2943
NA,2018-08-19,230,2018,100,Unity,WI,44.9,-90.3
NA,2018-08-29,240,2018,200,Camp Douglas,WI,43.9,-90.3
NA,2018-09-16,258,2018,2000,Oneida,IL,41.1,-90.3
NA,2018-09-17,259,2018,20,Godfrey,IL,39,-90.3
NA,2018-09-18,260,2018,100,Jacksonville,IL,39.7,-90.3
NA,2018-10-01,273,2018,20,Florissant,MO,38.8,-90.3
NA,2018-10-01,273,2018,100,Affton,MO,38.5,-90.3
